domain,label,Source_File,Type,Layer,Text,true,pred
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Условные обозначения,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Условные обозначения,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Условные обозначения,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Условные обозначения,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Условные обозначения,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Условные обозначения,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Условные обозначения,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Условные обозначения,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Условные обозначения,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Условные обозначения,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Условные обозначения,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Условные обозначения,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Условные обозначения,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Условные обозначения,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Условные обозначения,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Условные обозначения,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Условные обозначения,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Условные обозначения,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Условные обозначения,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Условные обозначения,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Условные обозначения,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Условные обозначения,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Условные обозначения,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Условные обозначения,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Условные обозначения,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Условные обозначения,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Условные обозначения,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Условные обозначения,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Условные обозначения,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Условные обозначения,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Условные обозначения,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Условные обозначения,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Условные обозначения,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Условные обозначения,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Условные обозначения,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Условные обозначения,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Условные обозначения,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Условные обозначения,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Условные обозначения,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Условные обозначения,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Условные обозначения,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Условные обозначения,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Условные обозначения,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Условные обозначения,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Условные обозначения,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Условные обозначения,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Условные обозначения,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Условные обозначения,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Условные обозначения,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Условные обозначения,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Условные обозначения,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Условные обозначения,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Условные обозначения,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Условные обозначения,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Условные обозначения,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Условные обозначения,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Условные обозначения,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,TEXT,POINTS,17,Текст,Отметки высот
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,TEXT,POINTS,17,Текст,Отметки высот
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,TEXT,POINTS,17,Текст,Отметки высот
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,TEXT,POINTS,17,Текст,Отметки высот
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,TEXT,POINTS,17,Текст,Отметки высот
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,TEXT,POINTS,17,Текст,Отметки высот
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,TEXT,POINTS,17,Текст,Отметки высот
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Текст,Неизвестно
Regions,l2,46-08-2025ПВВ-1-ИГДИ-Г.3.dxf,TEXT,откосы,176.61,Газон,Отметки высот
Regions,l2,46-08-2025ПВВ-1-ИГДИ-Г.3.dxf,TEXT,откосы,176.46,Газон,Отметки высот
Regions,l2,46-08-2025ПВВ-1-ИГДИ-Г.3.dxf,TEXT,откосы,176.36,Газон,Отметки высот
Regions,l2,46-08-2025ПВВ-1-ИГДИ-Г.3.dxf,TEXT,откосы,176.05,Газон,Отметки высот
Regions,l2,46-08-2025ПВВ-1-ИГДИ-Г.3.dxf,TEXT,откосы,175.53,Газон,Отметки высот
Regions,l2,46-08-2025ПВВ-1-ИГДИ-Г.3.dxf,TEXT,откосы,175.80,Газон,Отметки высот
Regions,l2,46-08-2025ПВВ-1-ИГДИ-Г.3.dxf,TEXT,откосы,174.15,Газон,Отметки высот
Regions,l2,46-08-2025ПВВ-1-ИГДИ-Г.3.dxf,TEXT,откосы,173.70,Газон,Отметки высот
Regions,l2,46-08-2025ПВВ-1-ИГДИ-Г.3.dxf,TEXT,откосы,174.29,Газон,Отметки высот
Regions,l2,46-08-2025ПВВ-1-ИГДИ-Г.3.dxf,TEXT,откосы,172.78,Газон,Отметки высот
Regions,l2,46-08-2025ПВВ-1-ИГДИ-Г.3.dxf,TEXT,откосы,172.05,Газон,Отметки высот
